	padj	log2FoldChange
ENST00000403076.5_SDC1-203	0.000587320720758369	3.25801658029572
ENST00000367498.8_IVNS1ABP-202	1.90825934291885e-05	3.93453194925777
ENST00000485021.1_BCAS2-202	0.00278161091549586	1.78234494311652
ENST00000360066.6_CDK18-201	0.00340120153377057	2.69975408311108
ENST00000434299.5_AKR1A1-203	7.14588207383747e-06	2.09109870035092
ENST00000464786.5_TSPAN1-202	0.00175084926213022	2.45519687696409
ENST00000240364.7_FAM117A-201	0.00255531676969614	2.08195181876726
ENST00000456147.1_OBSL1-205	2.5285122692665e-06	4.42868496878725
ENST00000604031.5_OBSL1-215	0.00456774208177776	1.78961826343428
ENST00000244217.6_MCEE-201	0.0012954840271832	2.41940255121185
ENST00000245564.8_MSTO1-201	0.000188334440913695	3.00662822959321
ENST00000596657.1_ALKBH7-202	3.73388548856383e-05	3.97256431459874
ENST00000351035.8_ST3GAL3-206	0.00142473909836901	3.13465051438838
ENST00000372235.7_TMEM53-201	0.00286352463506964	1.58472459302893
ENST00000595240.5_IRF3-210	1.54437749826303e-05	3.14374059043274
ENST00000380839.9_ASL-203	0.000773929152103291	3.15407027980687
ENST00000680894.1_CANX-229	0.000416555521312381	3.8053704921024
ENST00000372556.3_PPCS-201	0.002943308312421	2.43129110473504
ENST00000652042.1_KRI1-216	0.00264169262643116	1.7692051015929
ENST00000589408.1_FAM98C-209	0.00222894100027527	2.9686130063061
ENST00000393795.8_PSMC3IP-202	2.11555729089486e-06	4.38744085685287
ENST00000559686.3_SNRPA1-208	0.00115886324689042	3.26775757633476
ENST00000254878.8_RIDA-201	0.000842971720164153	2.92005739709332
ENST00000455146.8_COG6-204	2.67854603438084e-05	4.04325638777499
ENST00000374630.8_EPHB2-202	3.97322933431275e-07	2.19919624378554
ENST00000374632.7_EPHB2-203	9.87535437086708e-23	2.5428387136877
ENST00000525239.5_WDR74-204	0.00208960382446351	3.56391564265347
ENST00000521265.5_SARAF-208	7.643935810074e-06	3.82270079365251
