	padj	log2FoldChange
ENST00000257572.5_HRK-201	3.52070941642648e-05	2.57344593687619
ENST00000610776.5_KCP-203	0.000576605407954432	2.09864398668884
ENST00000616669.4_KCP-207	0.00370559330307185	2.42882715471947
ENST00000676619.1_KCP-208	0.0013720117910975	2.61158713947405
ENST00000258733.9_GPNMB-201	8.02516572692758e-42	1.69436734322928
ENST00000409458.3_GPNMB-203	4.2608619509273e-13	1.81620083686914
ENST00000354115.6_IL1RN-202	6.6376701492886e-14	3.90440977059961
ENST00000373425.8_ANGPTL2-202	2.7466941789966e-07	1.86608814114276
ENST00000488307.5_FPGS-216	0.000213971639402344	3.63036050383135
ENST00000259526.4_CCN3-201	2.00044706659542e-20	1.9833975134833
ENST00000528834.1_YAP1-206	0.000616331648100151	3.86159618090513
ENST00000552279.1_MARCHF9-203	0.0026201164898482	1.58182798940499
ENST00000495068.5_UNC45A-208	6.92570130796325e-08	5.17171712418182
ENST00000565270.1_KIFC3-219	9.79390090093464e-12	1.58982331351918
ENST00000380466.6_SAT2-202	0.000274467728205309	1.64175154829154
ENST00000271651.8_CTSK-201	1.01381095554627e-21	1.95028518804207
ENST00000366899.4_DUSP10-201	5.42491163664909e-09	2.067184326691
ENST00000470670.5_ARF1-204	0.00132438060545349	3.07656250690101
ENST00000506226.6_OCIAD2-203	4.5202650792981e-05	2.45569396677709
ENST00000379300.8_TBC1D7-204	0.00043978664739946	3.49851165391023
ENST00000372040.9_GBGT1-203	0.00287849343764392	3.47750753489232
ENST00000420164.5_PIGF-204	8.10169689867236e-06	4.24582340332087
ENST00000283534.4_TMEM251-201	4.48791272623769e-10	1.79398612506554
ENST00000415050.3_TMEM251-202	0.0012026743721209	2.08063971011562
ENST00000537814.2_SLC35B2-204	0.000151196561804093	3.41639103804688
ENST00000435221.6_TNFRSF14-205	4.18970497289687e-05	2.60994766210811
ENST00000463835.5_TNFRSF14-209	0.00183939105123043	3.22835175991616
ENST00000466750.5_TNFRSF14-210	1.02465187419803e-06	2.98802603294564
ENST00000496064.5_TNFRSF14-216	0.000375780493827374	1.63088638048837
ENST00000289316.2_H2BC5-201	0.000169121303775912	1.76671633784971
ENST00000561487.1_AMDHD2-204	9.53840708838276e-05	4.45673698459836
