	padj	log2FoldChange
ENST00000602603.1_SH3GLB1-204	0.00253325627508828	-3.13293849975235
ENST00000320936.9_CIRBP-201	6.08977663154297e-10	-2.15576631109694
ENST00000588917.2_CIRBP-220	1.65742390707668e-06	-4.21029138788786
ENST00000589686.5_CIRBP-224	3.45569369557172e-11	-6.5485042756075
ENST00000590704.5_CIRBP-229	2.11394063652584e-05	-3.71887090790137
ENST00000413302.7_P2RX6-202	2.06847890858938e-06	-2.13370074301522
ENST00000487342.1_P2RX6-208	0.00469805737094263	-1.66511740954858
ENST00000406855.7_DERL3-204	0.000617031085095256	-3.12653139390003
ENST00000416523.5_SEC14L2-204	2.43733248761753e-08	-5.5486854042282
ENST00000216014.9_KDELR3-201	2.55956635274345e-07	-2.53487718115332
ENST00000416905.1_MCM5-203	0.00381223479931355	-1.78596165848464
ENST00000251993.11_KIAA0930-201	0.00147354782934972	-1.734095857514
ENST00000402077.8_KCTD17-201	3.10017284430337e-05	-1.99159897461749
ENST00000468151.1_DESI1-203	0.00397761609327915	-1.77025258565505
ENST00000556232.6_AP4S1-208	0.00289027156800437	-2.88075536805769
ENST00000216392.8_PYGL-201	3.36786116247367e-12	-1.72705930842151
ENST00000651891.1_MTHFD1-218	0.000751822320307225	-3.54187322450144
ENST00000216780.9_PCK2-201	0.000598121485451149	-1.80939686896087
ENST00000399440.7_GMPR2-202	1.42061982313301e-05	-1.66926851736093
ENST00000651619.1_GSS-228	7.5516495368109e-06	-1.7226354521055
ENST00000473982.6_UQCC1-216	0.000773072888391957	-3.23333295449791
ENST00000471951.7_ZMYND8-216	0.000196355249457536	-3.4647637543941
ENST00000217026.5_MYBL2-201	0.000438659079862686	-2.79363699549032
ENST00000477732.5_NDUFAF5-210	8.63449899394098e-05	-3.54990404768466
ENST00000685568.1_PLCB4-221	2.30790337058962e-05	-3.46160443318324
ENST00000433868.5_ATP11C-205	0.00334350238494284	-3.07401983318508
ENST00000520893.5_CDK16-216	0.00447371880397346	-2.45175898551615
