	padj	log2FoldChange
ENST00000494573.6_LDHA-211	0.00244891053511899	-2.31001462288461
ENST00000700593.1_MAP3K7-220	0.00469635519264522	-2.95696373082413
ENST00000331817.6_KRT7-201	7.62422025146598e-07	-1.90908187564218
ENST00000548088.1_KRT7-205	0.000998122099949605	-1.86570755006914
ENST00000490882.5_FLNB-212	2.53480857766406e-09	-5.91068145193183
ENST00000497563.5_IGF2BP3-216	5.81595325506004e-05	-3.97932945069243
ENST00000619562.4_IGF2BP3-218	2.24384001915752e-07	-1.76746119830298
ENST00000431857.5_FPGS-206	0.000135885594096628	-4.27272096592129
ENST00000529581.5_SYTL2-219	0.000671746919321405	-3.5475218344433
ENST00000533961.1_RDX-213	4.13365499623385e-07	-1.86398332434622
ENST00000370747.9_IFI44-201	0.000121563094638346	-1.66065012254219
ENST00000430186.5_SLC5A6-208	0.00413351939091796	-2.82184019070363
ENST00000415913.5_IDH1-203	0.000391641325333479	-2.96390096590858
ENST00000402738.6_HERC3-202	0.0043723990291187	-2.82013230948462
ENST00000644866.2_FGF2-203	0.000103487620460214	-2.460332666102
ENST00000400324.9_DIAPH3-205	0.00143871995515944	-1.9527582961026
ENST00000268042.7_ARRDC4-201	1.95777010533717e-05	-2.02033896497189
ENST00000268058.8_PML-201	2.53792575204183e-06	-4.85504701861132
ENST00000587297.1_GLYR1-205	0.00327458499471041	-2.85932797641268
ENST00000565123.5_OSGIN1-206	9.57277019227574e-05	-3.73156106454197
ENST00000562957.1_RHOT2-208	0.00266235150501626	-2.61637669744731
ENST00000269361.11_CSNK1D-201	0.000892499213674456	-2.73983055885386
ENST00000484492.5_EIF2D-208	0.00390923968651354	-2.51221558256039
ENST00000655728.1_CALM2-211	0.00198073478394675	-2.06999940661203
ENST00000697467.1_PIK3R1-227	0.00364195128148679	-2.84810696988233
ENST00000450046.2_EGFR-205	0.000312336934014381	-3.4984745706727
ENST00000456182.5_LUC7L2-204	0.00113210447614684	-3.75830243162339
ENST00000679115.1_TERF1-216	0.00101782523669855	-1.85435738918228
ENST00000522800.5_EIF3H-211	0.00111747423083342	-2.92846747064657
ENST00000532234.5_PRSS23-206	0.0024714059467472	-1.81930223818937
ENST00000525547.5_IL18-203	3.61679440227057e-06	-2.34427250399886
ENST00000534225.1_IL18-206	0.000673315108894543	-1.64349061480666
ENST00000280612.9_SLC7A11-201	0.000516878639449189	-1.65509912297439
