	padj	log2FoldChange
ENST00000263736.5_SRBD1-201	0.00130285609756631	-2.08425901091526
ENST00000674413.1_TCOF1-220	0.00332937331838788	-3.09405334853946
ENST00000166345.8_TRIP13-201	0.00134117583635792	-2.03782305970651
ENST00000557726.1_RDH11-211	0.000546606103803174	-3.35027141858161
ENST00000265729.7_SRI-201	0.00273176895946621	-1.76658492189651
ENST00000361034.7_GRAMD4-201	0.00370348001848397	-1.79924913019857
ENST00000674500.2_CELSR1-213	0.00326676499214484	-3.22810381042743
ENST00000264156.3_MCM6-201	5.8976219506199e-05	-2.62549910380505
ENST00000673899.1_MLH1-231	0.000629516359177117	-3.67570141238603
ENST00000242576.7_UNG-201	0.000523834468824723	-3.22076122319904
ENST00000691169.1_KIF22-229	0.000560509190805077	-3.24401162285829
ENST00000522874.5_MOK-226	1.95123185697483e-05	-3.92397392599867
ENST00000321016.12_IGSF9B-201	1.47228352515718e-05	-4.30152364660228
ENST00000320393.9_BCKDHB-201	0.00164311752093455	-2.34669356082124
ENST00000678225.2_USP40-217	0.00034114346947701	-3.13711543600255
ENST00000371975.9_RAD54L-201	0.00216201527505723	-2.63606003379042
ENST00000379540.8_NFX1-203	7.33277783155699e-05	-1.60899917030811
ENST00000437505.5_TRIP6-204	0.00138764962579852	-2.91850888439581
ENST00000553031.1_DNM1L-228	0.00399245211319012	-2.7969768064529
ENST00000486175.5_C3orf18-210	0.00332937331838788	-2.60725680315948
ENST00000490175.5_SNX5-214	0.00292756801419236	-2.86177653878039
ENST00000566605.5_FUS-209	0.00161334845385907	-2.92289352155484
ENST00000618486.4_LTBP4-236	0.001683818728824	-2.82415357954137
ENST00000471622.5_PCBP4-210	0.00451791359446826	-2.06225563157731
ENST00000219097.7_ORC6-201	0.0034625914189564	-1.86600711536702
ENST00000555883.5_HNRNPC-220	1.35897622202171e-06	-3.58973645503526
ENST00000550697.6_MYL6-218	8.36454665205707e-08	-2.83520941482756
ENST00000263201.7_CDC45-201	1.55471462450091e-08	-5.33355738935275
ENST00000454591.6_ECHDC1-209	0.00195626894649221	-2.48039874938304
ENST00000577249.1_CDC6-203	0.00121040484073606	-1.98024579480505
ENST00000649662.1_CDC6-207	0.00298271306695207	-2.29168288023397
ENST00000320936.9_CIRBP-201	1.18198126696734e-09	-2.15387267834889
ENST00000588917.2_CIRBP-220	6.81718379888867e-05	-3.60480353916691
ENST00000589686.5_CIRBP-224	3.52886333244488e-09	-5.81755940097744
ENST00000590704.5_CIRBP-229	0.000788748294173024	-2.77730648892174
ENST00000413302.7_P2RX6-202	5.71878675744161e-05	-1.91079330805487
ENST00000406855.7_DERL3-204	4.53952512003131e-05	-4.00817816518897
ENST00000416523.5_SEC14L2-204	5.01592282178065e-08	-5.52230755798193
ENST00000216014.9_KDELR3-201	1.4488767903464e-06	-2.44672309199696
ENST00000382011.9_MCM5-202	0.000521310280955684	-2.21000386266551
ENST00000416905.1_MCM5-203	5.86697462018983e-06	-2.62855984619105
ENST00000251993.11_KIAA0930-201	0.000249057062197517	-1.99737060061156
ENST00000402077.8_KCTD17-201	6.55215838232369e-05	-1.97726288640483
ENST00000468151.1_DESI1-203	8.01709269362243e-05	-2.3380476765038
ENST00000556232.6_AP4S1-208	0.000523834468824723	-3.44495646859053
ENST00000651619.1_GSS-228	6.74041338784699e-10	-2.29879686764329
ENST00000473982.6_UQCC1-216	0.00174190912875658	-3.11109284817748
ENST00000471951.7_ZMYND8-216	0.000519891048652895	-3.32732904498752
ENST00000217026.5_MYBL2-201	1.4305827619957e-06	-3.77474879076046
ENST00000477732.5_NDUFAF5-210	1.98386308497677e-05	-4.07474041794332
ENST00000685568.1_PLCB4-221	0.000328399022982013	-2.81255843630712
ENST00000343380.6_E2F1-201	0.00276753810704426	-1.80493969451283
