	padj	log2FoldChange
ENST00000472277.5_ATP6V0B-206	1.28663423013199e-05	3.5718678202463
ENST00000637381.2_CTSD-210	2.73928534240421e-05	1.61578108741906
ENST00000594139.5_KPTN-202	0.000851241199811542	3.13460822679889
ENST00000494411.6_PCMT1-209	0.00144306794248751	1.88500933947694
ENST00000644078.1_CYSTM1-205	1.88451086504923e-06	4.44445824763158
ENST00000263062.8_EPC1-201	0.00169224473265631	3.37721781177746
ENST00000517500.5_SORBS3-202	1.93728055609957e-05	1.58260823744315
ENST00000495362.1_POPDC2-209	0.000158454296207741	3.56489131604474
ENST00000413916.5_ZMIZ2-203	0.000131689993985075	1.61233878227101
ENST00000391965.6_ZNF576-202	0.00025396728957649	3.75130283802627
ENST00000607124.1_H2BC11-203	0.000239897014143134	3.65435865961133
ENST00000464559.1_PSD4-207	1.64532345342023e-07	1.66841562266241
ENST00000347839.10_KLC1-203	3.68290506515584e-05	3.64799402019158
ENST00000347941.4_PRDX5-202	0.000519035515489173	1.58395431793138
ENST00000525769.5_INTS11-228	0.000750397810344391	2.80271450307713
ENST00000494552.5_CCDC136-214	0.000158256505172702	2.17325347015653
ENST00000407800.2_MRPS12-203	0.000359487087343869	1.66628233840478
ENST00000649235.1_CSRP3-205	9.75799815444929e-05	3.91457776827862
ENST00000360383.7_CDC16-204	1.12416315267073e-07	4.78405040448635
ENST00000679308.1_NDUFA10-245	0.00188023052138445	2.30404401074127
ENST00000253122.10_SLC6A8-201	1.31434287667017e-29	1.69775413490965
ENST00000509436.1_NDFIP1-204	9.51902891810583e-05	3.39231112644746
ENST00000493992.1_ACAP3-213	0.0028685765412526	2.90596896704573
ENST00000326266.13_THOC6-202	0.000136712323436861	1.80849414980151
ENST00000533379.1_TIMM10B-205	2.82784988346092e-05	3.64719000987087
ENST00000409736.6_SCLY-202	0.00364586330469459	1.77061998044108
ENST00000541630.5_RAN-210	0.000160791224687174	4.01023660388019
ENST00000476159.1_PNISR-206	0.00113202406066034	2.77483313798048
ENST00000395806.5_MPRIP-203	0.000682403358039905	3.10415346731391
ENST00000552429.5_PPHLN1-220	0.00327458499471041	2.62203601333674
ENST00000549288.5_TMEM106C-212	0.000280278494894363	2.97450692245885
ENST00000540006.5_CARS2-220	1.79988209026509e-05	2.10626601809034
ENST00000446294.6_NREP-205	0.00471232519036667	2.04774457885081
ENST00000257572.5_HRK-201	0.00300033680761233	1.89959848750884
ENST00000460528.1_KCP-201	0.0023210826220677	2.54724111791507
ENST00000610776.5_KCP-203	4.90825361106984e-05	2.27110497395707
ENST00000676619.1_KCP-208	0.000157137418943247	2.81827766517239
ENST00000416334.5_NT5E-204	3.8734170148437e-05	2.92081714985978
ENST00000553804.6_ITGA7-206	0.00226593515095354	2.47970394734571
ENST00000547281.5_CDK4-204	0.00309688779481643	2.61423878166883
ENST00000258733.9_GPNMB-201	9.03258498034934e-49	1.81641938182327
