	padj	log2FoldChange
ENST00000296161.9_DTX3L-201	4.90951732165023e-26	-2.07480760920905
ENST00000463995.5_APEH-211	0.0036859060257859	-3.1373874209147
ENST00000486934.1_TRA2A-207	0.0024690694232383	-2.94388093614875
ENST00000538339.1_INPPL1-206	0.00304927045756597	-2.48084067710362
ENST00000504392.5_ACSF2-207	0.00241464677761585	-2.92525624060853
ENST00000548176.1_IGFBP6-202	0.000108500499680884	-3.15711481773425
ENST00000526138.5_NDUFV1-206	0.00337552096998838	-2.51875951891687
ENST00000685178.1_LTBP3-221	0.00220963028797603	-1.58217842519036
ENST00000450067.6_ANKS3-203	0.00126465156852775	-3.60015465400455
ENST00000584515.1_RFNG-211	0.00277102104899706	-3.25700073676795
ENST00000525078.1_USP47-204	0.000855768383708812	-2.30686275754643
ENST00000296550.12_DCLK2-201	0.000526760283349349	-2.4319208829584
ENST00000391751.7_RPS9-202	1.39862637152608e-07	-1.59460011088621
ENST00000493571.1_LAMB2-215	1.70186495738075e-05	-2.04697926893552
ENST00000642732.1_AHSA2P-213	0.00116250337347079	-1.75559407575293
ENST00000642265.1_C11orf80-219	0.00445929611187636	-3.05090731708438
ENST00000476461.1_PSMD2-213	4.71514017327412e-08	-1.94608409441747
ENST00000602007.5_STAP2-210	0.00458614337335488	-3.04109773115057
ENST00000444213.5_P4HTM-203	0.00229538510205458	-2.32648403183368
ENST00000526683.6_PUF60-208	2.39738896331492e-05	-3.10515986086461
ENST00000510359.1_EFNA5-205	0.00196506922897552	-3.20034571635257
ENST00000424224.5_OSBP2-205	6.42501827392641e-07	-4.69488685542458
ENST00000536426.1_ATP6V0A2-204	0.000433426522461235	-3.7163329023423
ENST00000397570.5_IRF7-204	1.03709978120747e-05	-5.60919119296173
ENST00000469048.6_IRF7-205	0.000251968845016702	-4.03509074374555
ENST00000371804.4_IFIT1-201	3.49886336245066e-41	-4.46186661465367
ENST00000659650.1_LINC00839-204	0.00228261287450418	-3.04090041864548
ENST00000483437.2_KPNA4-203	0.00271909954023846	-1.6960298052612
ENST00000691432.1_MIR22HG-228	0.000121319624650702	-2.31854172180869
ENST00000393605.7_ARAP1-203	0.001475983769416	-1.91608395535874
ENST00000649529.1_ISG15-203	1.08748003986363e-64	-3.77916517574296
ENST00000343677.4_H1-2-201	4.16626738386761e-11	-2.0675531590099
ENST00000462666.5_PLSCR1-203	8.3814427613509e-08	-2.30174106592927
ENST00000487389.5_PLSCR1-214	0.00011872395035301	-1.84628103121265
ENST00000354323.3_HRCT1-201	0.000769556249281251	-2.8348831432199
ENST00000448614.1_NCOR2-213	0.000133063195023182	-3.05045322343722
ENST00000504318.5_PDLIM7-211	4.35949278153802e-07	-1.88686247683878
ENST00000423421.5_EOLA1-204	0.000290299294278704	-2.28373975795009
ENST00000429957.1_ATAD3A-205	0.000313859131923521	-3.65050333349431
ENST00000370094.7_OGA-203	3.80896826517079e-08	-2.82889588433222
ENST00000356906.7_NBR2-201	0.00311796345856919	-3.05878815970654
ENST00000425280.2_LDB1-202	0.00120033764563287	-1.62998796827133
ENST00000362183.3_MIR324-201	0.00103848868388404	-2.99993629340045
